Station,Annee,Mois,Jour,Pluie,Insolation,TCM=(Tmin+Tmax)/2,TDM= moyenne des valeurs trihoraires,TMAX,TMIN,Humidité relative MAX,Humidité relative MIN,Date,Vitesse_moy,Pluie_moy_voisine,TCM,Humidite_moy,Evap_estimee
Pô,2022,3,23,0.0,10.1,33.2,33.2,40.2,26.1,65,23,2022-03-23,11.0,0.0,33.2,44.0,12.81
Pô,2022,3,23,0.0,10.1,33.2,33.2,40.2,26.1,65,23,2022-03-23,12.0,0.0,33.2,44.0,13.010000000000003
Pô,2022,3,24,0.0,9.6,33.3,33.3,39.300000000000004,27.2,68,22,2022-03-24,9.6875,0.0,33.3,45.0,12.2275
Pô,2022,3,24,0.0,9.6,33.3,33.3,39.300000000000004,27.2,68,22,2022-03-24,10.25,0.0,33.3,45.0,12.34
Pô,2022,3,25,9.9,7.6000000000000005,32.0,31.3,39.4,24.6,90,32,2022-03-25,7.8125,1.5666666666666667,32.0,61.0,8.8625
Pô,2022,3,25,9.9,7.6000000000000005,32.0,31.3,39.4,24.6,90,32,2022-03-25,10.25,1.5666666666666667,32.0,61.0,9.350000000000001
Pô,2022,3,26,0.0,5.2,31.1,30.7,37.6,24.5,75,20,2022-03-26,8.25,0.0,31.1,47.5,8.83
Pô,2022,3,26,0.0,5.2,31.1,30.7,37.6,24.5,75,20,2022-03-26,16.0,0.0,31.1,47.5,10.379999999999999
Pô,2022,3,27,0.0,7.5,32.9,32.5,39.2,26.6,77,20,2022-03-27,8.75,0.0,32.9,48.5,10.52
Pô,2022,3,27,0.0,7.5,32.9,32.5,39.2,26.6,77,20,2022-03-27,8.9375,0.0,32.9,48.5,10.557499999999997
Pô,2022,3,28,0.0,6.5,32.8,32.7,39.7,25.900000000000002,51,10,2022-03-28,5.875,0.0,32.8,30.5,11.214999999999998
Pô,2022,3,28,0.0,6.5,32.8,32.7,39.7,25.900000000000002,51,10,2022-03-28,6.4375,0.0,32.8,30.5,11.327499999999997
Pô,2022,3,29,0.0,8.3,32.0,31.6,39.2,24.7,40,13,2022-03-29,6.5,0.0,32.0,26.5,12.4
Pô,2022,3,29,0.0,8.3,32.0,31.6,39.2,24.7,40,13,2022-03-29,6.5625,0.0,32.0,26.5,12.4125
Pô,2022,3,30,0.0,8.5,31.8,31.900000000000002,39.4,24.2,38,13,2022-03-30,10.5,0.0,31.8,25.5,13.339999999999998
Pô,2022,3,30,0.0,8.5,31.8,31.900000000000002,39.4,24.2,38,13,2022-03-30,7.125,0.0,31.8,25.5,12.665
Pô,2022,3,31,0.0,9.1,33.5,33.3,40.6,26.3,53,16,2022-03-31,13.75,0.0,33.5,34.5,13.899999999999999
Pô,2022,3,31,0.0,9.1,33.5,33.3,40.6,26.3,53,16,2022-03-31,14.1875,0.0,33.5,34.5,13.9875
Pô,2022,4,1,0.0,7.2,33.3,33.6,38.800000000000004,27.7,71,28,2022-04-01,7.875,0.0,33.3,49.5,10.215
Pô,2022,4,1,0.0,7.2,33.3,33.6,38.800000000000004,27.7,71,28,2022-04-01,9.875,0.0,33.3,49.5,10.614999999999998
Pô,2022,4,2,0.0,6.6000000000000005,33.9,33.6,38.9,28.900000000000002,62,32,2022-04-02,14.4375,0.0,33.9,47.0,11.657500000000002
Pô,2022,4,2,0.0,6.6000000000000005,33.9,33.6,38.9,28.900000000000002,62,32,2022-04-02,9.875,0.0,33.9,47.0,10.745000000000001
Pô,2022,4,3,0.0,1.3,30.400000000000002,30.0,35.0,25.8,73,34,2022-04-03,9.0625,0.0,30.400000000000002,53.5,6.232500000000001
Pô,2022,4,3,0.0,1.3,30.400000000000002,30.0,35.0,25.8,73,34,2022-04-03,12.5625,0.0,30.400000000000002,53.5,6.932500000000002
Pô,2022,4,4,4.8,8.0,33.5,32.1,40.1,26.900000000000002,76,27,2022-04-04,11.375,0.0,33.5,51.5,11.174999999999999
Pô,2022,4,4,4.8,8.0,33.5,32.1,40.1,26.900000000000002,76,27,2022-04-04,11.625,0.0,33.5,51.5,11.225
Pô,2022,4,5,0.0,8.2,33.0,32.2,39.6,26.3,74,24,2022-04-05,11.3125,0.0,33.0,49.0,11.362499999999999
Pô,2022,4,5,0.0,8.2,33.0,32.2,39.6,26.3,74,24,2022-04-05,10.4375,0.0,33.0,49.0,11.187499999999998
Pô,2022,4,6,0.0,2.1,30.8,30.400000000000002,35.9,25.6,84,38,2022-04-06,13.0,0.0,30.8,61.0,6.79
Pô,2022,4,6,0.0,2.1,30.8,30.400000000000002,35.9,25.6,84,38,2022-04-06,11.5625,0.0,30.8,61.0,6.5025
Pô,2022,4,7,1.2,10.1,33.6,32.3,40.4,26.8,79,29,2022-04-07,10.5625,0.0,33.6,54.0,11.8425
Pô,2022,4,7,1.2,10.1,33.6,32.3,40.4,26.8,79,29,2022-04-07,11.9375,0.0,33.6,54.0,12.117499999999998
Pô,2022,4,8,0.0,5.0,30.1,30.2,35.7,24.5,79,37,2022-04-08,14.3125,0.0,30.1,58.0,8.5925
Pô,2022,4,8,0.0,5.0,30.1,30.2,35.7,24.5,79,37,2022-04-08,10.5,0.0,30.1,58.0,7.829999999999998
Pô,2022,4,9,0.0,10.0,32.9,32.4,39.5,26.2,87,30,2022-04-09,8.1875,0.0,32.9,58.5,10.657499999999999
Pô,2022,4,9,0.0,10.0,32.9,32.4,39.5,26.2,87,30,2022-04-09,11.375,0.0,32.9,58.5,11.294999999999998
Pô,2022,4,10,0.0,10.4,33.2,32.9,38.800000000000004,27.5,71,36,2022-04-10,12.875,0.0,33.2,53.5,12.384999999999998
Pô,2022,4,10,0.0,10.4,33.2,32.9,38.800000000000004,27.5,71,36,2022-04-10,11.125,0.0,33.2,53.5,12.035
Pô,2022,4,11,0.4,6.5,34.2,32.8,41.0,27.400000000000002,70,28,2022-04-11,14.4375,4.133333333333334,34.2,49.0,11.4975
Pô,2022,4,11,0.4,6.5,34.2,32.8,41.0,27.400000000000002,70,28,2022-04-11,10.9375,4.133333333333334,34.2,49.0,10.7975
Pô,2022,4,12,0.0,7.2,31.3,29.8,37.6,24.900000000000002,76,34,2022-04-12,6.8125,0.0,31.3,55.0,8.852500000000001
Pô,2022,4,12,0.0,7.2,31.3,29.8,37.6,24.900000000000002,76,34,2022-04-12,10.875,0.0,31.3,55.0,9.665000000000001
Pô,2022,4,13,0.0,9.9,32.8,32.5,39.6,26.0,80,27,2022-04-13,13.75,0.0,32.8,53.5,12.189999999999998
Pô,2022,4,13,0.0,9.9,32.8,32.5,39.6,26.0,80,27,2022-04-13,11.75,0.0,32.8,53.5,11.79
Pô,2022,4,14,0.0,9.8,32.3,32.3,37.6,26.900000000000002,70,36,2022-04-14,8.3125,0.0,32.3,53.0,10.9525
Pô,2022,4,14,0.0,9.8,32.3,32.3,37.6,26.900000000000002,70,36,2022-04-14,10.0625,0.0,32.3,53.0,11.302499999999998
Pô,2022,4,15,20.8,7.7,32.4,31.6,37.5,27.2,75,37,2022-04-15,9.0,1.2,32.4,56.0,9.77
Pô,2022,4,15,20.8,7.7,32.4,31.6,37.5,27.2,75,37,2022-04-15,10.5625,1.2,32.4,56.0,10.0825
Pô,2022,4,16,3.5,0.0,24.2,25.8,26.3,22.0,96,51,2022-04-16,10.1875,32.13333333333333,24.2,73.5,1.947499999999999
Pô,2022,4,16,3.5,0.0,24.2,25.8,26.3,22.0,96,51,2022-04-16,13.6875,32.13333333333333,24.2,73.5,2.6475
Pô,2022,4,17,0.0,8.8,29.3,29.0,35.7,22.8,91,25,2022-04-17,11.8125,0.0,29.3,58.0,9.7525
Pô,2022,4,17,0.0,8.8,29.3,29.0,35.7,22.8,91,25,2022-04-17,10.125,0.0,29.3,58.0,9.415
Pô,2022,4,18,0.0,7.5,31.2,31.400000000000002,37.5,24.8,64,19,2022-04-18,9.9375,0.0,31.2,41.5,10.9475
Pô,2022,4,18,0.0,7.5,31.2,31.400000000000002,37.5,24.8,64,19,2022-04-18,10.9375,0.0,31.2,41.5,11.147499999999999
Pô,2022,4,19,0.0,5.5,32.2,31.900000000000002,37.4,27.0,77,31,2022-04-19,12.375,0.0,32.2,54.0,9.485
Pô,2022,4,19,0.0,5.5,32.2,31.900000000000002,37.4,27.0,77,31,2022-04-19,10.4375,0.0,32.2,54.0,9.0975
Pô,2022,4,20,3.2,8.4,33.6,32.0,39.300000000000004,27.900000000000002,85,32,2022-04-20,11.5,4.566666666666667,33.6,58.5,10.73
Pô,2022,4,20,3.2,8.4,33.6,32.0,39.300000000000004,27.900000000000002,85,32,2022-04-20,12.8125,4.566666666666667,33.6,58.5,10.9925
Pô,2022,4,21,0.0,1.2,29.3,29.0,34.1,24.5,85,46,2022-04-21,8.8125,0.0,29.3,65.5,4.602499999999999
Pô,2022,4,21,0.0,1.2,29.3,29.0,34.1,24.5,85,46,2022-04-21,9.25,0.0,29.3,65.5,4.689999999999998
Pô,2022,4,22,0.0,9.5,32.2,31.400000000000002,38.800000000000004,25.6,89,32,2022-04-22,12.125,0.0,32.2,60.5,10.785
Pô,2022,4,22,0.0,9.5,32.2,31.400000000000002,38.800000000000004,25.6,89,32,2022-04-22,11.125,0.0,32.2,60.5,10.585
Pô,2022,4,23,0.0,10.6,34.1,33.5,40.6,27.6,72,21,2022-04-23,14.625,0.0,34.1,46.5,13.805000000000001
Pô,2022,4,23,0.0,10.6,34.1,33.5,40.6,27.6,72,21,2022-04-23,7.8125,0.0,34.1,46.5,12.4425
Pô,2022,4,24,0.0,8.8,34.4,33.8,41.1,27.6,78,10,2022-04-24,19.9375,0.0,34.4,44.0,14.3075
Pô,2022,4,24,0.0,8.8,34.4,33.8,41.1,27.6,78,10,2022-04-24,11.8125,0.0,34.4,44.0,12.6825
Pô,2022,4,25,0.0,7.0,32.6,32.8,38.300000000000004,26.900000000000002,82,17,2022-04-25,13.375,0.0,32.6,49.5,11.004999999999999
Pô,2022,4,25,0.0,7.0,32.6,32.8,38.300000000000004,26.900000000000002,82,17,2022-04-25,9.4375,0.0,32.6,49.5,10.217500000000001
Pô,2022,4,26,0.0,10.700000000000001,32.7,32.6,39.800000000000004,25.6,77,21,2022-04-26,15.125,0.0,32.7,49.0,13.285000000000002
Pô,2022,4,26,0.0,10.700000000000001,32.7,32.6,39.800000000000004,25.6,77,21,2022-04-26,14.0,0.0,32.7,49.0,13.06
Pô,2022,4,27,11.0,10.0,33.8,32.8,39.6,28.0,88,27,2022-04-27,9.6875,17.033333333333335,33.8,57.5,11.3275
Pô,2022,4,27,11.0,10.0,33.8,32.8,39.6,28.0,88,27,2022-04-27,12.375,17.033333333333335,33.8,57.5,11.864999999999998
Pô,2022,4,28,0.0,3.1,27.2,26.400000000000002,31.7,22.6,91,48,2022-04-28,10.0625,0.0,27.2,69.5,4.7725
Pô,2022,4,28,0.0,3.1,27.2,26.400000000000002,31.7,22.6,91,48,2022-04-28,11.25,0.0,27.2,69.5,5.010000000000001
Pô,2022,4,29,0.0,3.3000000000000003,30.8,29.5,36.2,25.3,75,30,2022-04-29,11.625,0.0,30.8,52.5,7.965
Pô,2022,4,29,0.0,3.3000000000000003,30.8,29.5,36.2,25.3,75,30,2022-04-29,11.3125,0.0,30.8,52.5,7.9025
Pô,2022,4,30,0.0,6.4,31.900000000000002,31.1,38.0,25.7,82,28,2022-04-30,12.375,0.0,31.900000000000002,55.0,9.745
Pô,2022,4,30,0.0,6.4,31.900000000000002,31.1,38.0,25.7,82,28,2022-04-30,10.75,0.0,31.900000000000002,55.0,9.42
Pô,2022,5,1,0.0,6.1000000000000005,33.4,32.5,38.6,28.1,70,31,2022-05-01,11.25,0.0,33.4,50.5,10.27
Pô,2022,5,1,0.0,6.1000000000000005,33.4,32.5,38.6,28.1,70,31,2022-05-01,9.0625,0.0,33.4,50.5,9.8325
Pô,2022,5,2,0.0,9.1,34.2,32.9,40.5,27.8,75,27,2022-05-02,4.6875,0.0,34.2,51.0,10.647499999999997
Pô,2022,5,2,0.0,9.1,34.2,32.9,40.5,27.8,75,27,2022-05-02,10.5625,0.0,34.2,51.0,11.822499999999998
Pô,2022,5,3,0.0,9.9,33.2,32.5,39.0,27.400000000000002,79,32,2022-05-03,12.125,1.0333333333333334,33.2,55.5,11.785
Pô,2022,5,3,0.0,9.9,33.2,32.5,39.0,27.400000000000002,79,32,2022-05-03,11.5625,1.0333333333333334,33.2,55.5,11.6725
Pô,2022,5,4,0.0,9.200000000000001,34.300000000000004,32.7,40.2,28.400000000000002,72,30,2022-05-04,10.4375,0.39999999999999997,34.300000000000004,51.0,11.877499999999998
Pô,2022,5,4,0.0,9.200000000000001,34.300000000000004,32.7,40.2,28.400000000000002,72,30,2022-05-04,9.9375,0.39999999999999997,34.300000000000004,51.0,11.7775
Pô,2022,5,5,0.0,3.0,31.5,30.6,37.6,25.3,81,35,2022-05-05,9.5625,0.0,31.5,58.0,7.062499999999998
Pô,2022,5,5,0.0,3.0,31.5,30.6,37.6,25.3,81,35,2022-05-05,11.8125,0.0,31.5,58.0,7.512499999999999
Pô,2022,5,6,0.0,9.5,31.1,30.8,37.1,25.1,80,38,2022-05-06,7.9375,0.0,31.1,59.0,9.7675
Pô,2022,5,6,0.0,9.5,31.1,30.8,37.1,25.1,80,38,2022-05-06,10.625,0.0,31.1,59.0,10.304999999999998
Pô,2022,5,7,0.0,2.4,32.0,31.0,35.800000000000004,28.2,78,44,2022-05-07,12.125,0.0,32.0,61.0,7.124999999999999
Pô,2022,5,7,0.0,2.4,32.0,31.0,35.800000000000004,28.2,78,44,2022-05-07,10.1875,0.0,32.0,61.0,6.737499999999998
Pô,2022,5,8,0.0,6.4,32.0,31.3,37.0,27.0,79,42,2022-05-08,11.25,0.0,32.0,60.5,9.0
Pô,2022,5,8,0.0,6.4,32.0,31.3,37.0,27.0,79,42,2022-05-08,10.125,0.0,32.0,60.5,8.775
Pô,2022,5,9,56.0,4.2,30.7,30.400000000000002,38.1,23.2,96,41,2022-05-09,13.875,27.599999999999998,30.7,68.5,7.2349999999999985
Pô,2022,5,9,56.0,4.2,30.7,30.400000000000002,38.1,23.2,96,41,2022-05-09,10.4375,27.599999999999998,30.7,68.5,6.5474999999999985
Pô,2022,5,10,0.0,6.9,29.1,28.5,34.9,23.3,91,50,2022-05-10,14.0,0.0,29.1,70.5,7.93
Pô,2022,5,10,0.0,6.9,29.1,28.5,34.9,23.3,91,50,2022-05-10,10.875,0.0,29.1,70.5,7.305
Pô,2022,5,11,0.0,10.6,31.7,31.3,37.2,26.2,86,40,2022-05-11,13.6875,0.0,31.7,63.0,11.247499999999999
Pô,2022,5,11,0.0,10.6,31.7,31.3,37.2,26.2,86,40,2022-05-11,12.0,0.0,31.7,63.0,10.91
Pô,2022,5,12,0.0,10.200000000000001,32.2,31.6,37.0,27.3,76,45,2022-05-12,12.25,0.0,32.2,60.5,11.16
Pô,2022,5,12,0.0,10.200000000000001,32.2,31.6,37.0,27.3,76,45,2022-05-12,10.375,0.0,32.2,60.5,10.785
Pô,2022,5,13,52.4,10.1,32.9,31.6,38.2,27.6,81,40,2022-05-13,12.8125,8.433333333333334,32.9,60.5,11.432499999999997
Pô,2022,5,13,52.4,10.1,32.9,31.6,38.2,27.6,81,40,2022-05-13,12.5,8.433333333333334,32.9,60.5,11.369999999999997
Pô,2022,5,14,0.0,9.5,29.400000000000002,29.8,36.300000000000004,22.5,96,42,2022-05-14,12.125,3.6,29.400000000000002,69.0,9.095
Pô,2022,5,14,0.0,9.5,29.400000000000002,29.8,36.300000000000004,22.5,96,42,2022-05-14,11.25,3.6,29.400000000000002,69.0,8.92
Pô,2022,5,15,0.0,10.3,31.2,30.8,35.9,26.5,86,48,2022-05-15,7.125,1.3,31.2,67.0,9.235
Pô,2022,5,15,0.0,10.3,31.2,30.8,35.9,26.5,86,48,2022-05-15,10.375,1.3,31.2,67.0,9.885000000000002
Pô,2022,5,16,0.0,7.7,31.0,30.5,36.9,25.0,83,41,2022-05-16,10.9375,0.0,31.0,62.0,9.1375
Pô,2022,5,16,0.0,7.7,31.0,30.5,36.9,25.0,83,41,2022-05-16,11.375,0.0,31.0,62.0,9.224999999999998
Pô,2022,5,17,0.0,9.9,32.5,32.2,38.6,26.3,80,31,2022-05-17,9.875,0.0,32.5,55.5,11.125
Pô,2022,5,17,0.0,9.9,32.5,32.2,38.6,26.3,80,31,2022-05-17,10.4375,0.0,32.5,55.5,11.237499999999997
Pô,2022,5,18,0.3,7.0,32.6,31.3,36.800000000000004,28.3,89,47,2022-05-18,12.3125,13.766666666666667,32.6,68.0,8.942499999999999
Pô,2022,5,18,0.3,7.0,32.6,31.3,36.800000000000004,28.3,89,47,2022-05-18,11.4375,13.766666666666667,32.6,68.0,8.767499999999998
Pô,2022,5,19,0.0,10.4,30.2,30.1,37.4,23.0,84,37,2022-05-19,12.3125,0.0,30.2,60.5,10.672499999999996
Pô,2022,5,19,0.0,10.4,30.2,30.1,37.4,23.0,84,37,2022-05-19,9.5,0.0,30.2,60.5,10.109999999999996
Pô,2022,5,20,31.1,10.0,31.6,31.2,36.9,26.2,79,38,2022-05-20,12.8125,24.3,31.6,58.5,11.192499999999999
Pô,2022,5,20,31.1,10.0,31.6,31.2,36.9,26.2,79,38,2022-05-20,8.25,24.3,31.6,58.5,10.279999999999998
Pô,2022,5,21,0.1,0.0,24.3,25.8,26.900000000000002,21.7,97,60,2022-05-21,11.4375,0.0,24.3,78.5,1.7275
Pô,2022,5,21,0.1,0.0,24.3,25.8,26.900000000000002,21.7,97,60,2022-05-21,8.5,0.0,24.3,78.5,1.1399999999999997
Pô,2022,5,22,0.0,9.0,28.0,27.6,32.0,24.0,95,59,2022-05-22,10.9375,0.0,28.0,77.0,7.3875
Pô,2022,5,22,0.0,9.0,28.0,27.6,32.0,24.0,95,59,2022-05-22,11.125,0.0,28.0,77.0,7.425
Pô,2022,5,23,10.8,0.6,24.8,24.400000000000002,28.3,21.3,96,70,2022-05-23,10.3125,0.13333333333333333,24.8,83.0,1.5024999999999977
Pô,2022,5,23,10.8,0.6,24.8,24.400000000000002,28.3,21.3,96,70,2022-05-23,8.8125,0.13333333333333333,24.8,83.0,1.2024999999999988
Pô,2022,5,24,0.0,9.3,27.400000000000002,26.900000000000002,32.4,22.3,96,52,2022-05-24,12.25,0.6666666666666666,27.400000000000002,74.0,7.92
Pô,2022,5,24,0.0,9.3,27.400000000000002,26.900000000000002,32.4,22.3,96,52,2022-05-24,10.3125,0.6666666666666666,27.400000000000002,74.0,7.532500000000001
Pô,2022,5,25,1.3,10.3,29.2,28.5,33.5,24.900000000000002,89,52,2022-05-25,12.875,2.566666666666667,29.2,70.5,9.434999999999999
Pô,2022,5,25,1.3,10.3,29.2,28.5,33.5,24.900000000000002,89,52,2022-05-25,10.75,2.566666666666667,29.2,70.5,9.009999999999998
Pô,2022,5,26,0.0,9.3,28.2,28.5,34.0,22.400000000000002,89,45,2022-05-26,15.375,3.3333333333333335,28.2,67.0,9.485
Pô,2022,5,26,0.0,9.3,28.2,28.5,34.0,22.400000000000002,89,45,2022-05-26,9.5,3.3333333333333335,28.2,67.0,8.309999999999999
Pô,2022,5,27,0.0,9.6,29.3,29.0,34.5,24.1,87,47,2022-05-27,9.75,0.0,29.3,67.0,8.84
Pô,2022,5,27,0.0,9.6,29.3,29.0,34.5,24.1,87,47,2022-05-27,11.3125,0.0,29.3,67.0,9.1525
Pô,2022,5,28,0.0,10.700000000000001,31.1,30.5,36.6,25.5,90,46,2022-05-28,11.0625,0.0,31.1,68.0,10.092499999999998
Pô,2022,5,28,0.0,10.700000000000001,31.1,30.5,36.6,25.5,90,46,2022-05-28,10.9375,0.0,31.1,68.0,10.067499999999999
Pô,2022,5,29,0.0,10.700000000000001,30.900000000000002,30.400000000000002,35.5,26.2,94,42,2022-05-29,12.1875,0.13333333333333333,30.900000000000002,68.0,10.2575
Pô,2022,5,29,0.0,10.700000000000001,30.900000000000002,30.400000000000002,35.5,26.2,94,42,2022-05-29,10.625,0.13333333333333333,30.900000000000002,68.0,9.945
Pô,2022,5,30,4.2,6.2,30.400000000000002,29.5,34.7,26.1,85,47,2022-05-30,13.3125,16.266666666666666,30.400000000000002,66.0,8.282499999999999
Pô,2022,5,30,4.2,6.2,30.400000000000002,29.5,34.7,26.1,85,47,2022-05-30,10.6875,16.266666666666666,30.400000000000002,66.0,7.757500000000001
Pô,2022,5,31,0.0,10.1,27.900000000000002,28.0,34.0,21.8,92,50,2022-05-31,12.25,0.0,27.900000000000002,71.0,8.77
Pô,2022,5,31,0.0,10.1,27.900000000000002,28.0,34.0,21.8,92,50,2022-05-31,9.75,0.0,27.900000000000002,71.0,8.27
Pô,2022,6,1,0.0,10.6,31.2,30.7,36.800000000000004,25.6,88,44,2022-06-01,11.75,3.9333333333333336,31.2,66.0,10.41
Pô,2022,6,1,0.0,10.6,31.2,30.7,36.800000000000004,25.6,88,44,2022-06-01,12.0,3.9333333333333336,31.2,66.0,10.46
Pô,2022,6,2,0.0,9.9,32.0,31.400000000000002,37.2,26.7,80,37,2022-06-02,11.8125,0.19999999999999998,32.0,58.5,11.0625
Pô,2022,6,2,0.0,9.9,32.0,31.400000000000002,37.2,26.7,80,37,2022-06-02,10.4375,0.19999999999999998,32.0,58.5,10.787499999999998
Pô,2022,6,3,0.0,10.200000000000001,29.3,29.400000000000002,34.2,24.400000000000002,77,44,2022-06-03,12.6875,0.0,29.3,60.5,10.377500000000001
Pô,2022,6,3,0.0,10.200000000000001,29.3,29.400000000000002,34.2,24.400000000000002,77,44,2022-06-03,10.0625,0.0,29.3,60.5,9.8525
Pô,2022,6,4,0.0,8.0,29.2,28.900000000000002,34.2,24.2,78,44,2022-06-04,10.0625,0.0,29.2,61.0,8.6725
Pô,2022,6,4,0.0,8.0,29.2,28.900000000000002,34.2,24.2,78,44,2022-06-04,10.8125,0.0,29.2,61.0,8.822499999999998
Pô,2022,6,5,15.5,9.3,30.6,30.400000000000002,35.9,25.2,84,45,2022-06-05,10.4375,15.799999999999999,30.6,64.5,9.467500000000001
Pô,2022,6,5,15.5,9.3,30.6,30.400000000000002,35.9,25.2,84,45,2022-06-05,10.8125,15.799999999999999,30.6,64.5,9.5425
Pô,2022,6,6,0.0,6.0,25.900000000000002,25.7,31.0,20.7,95,62,2022-06-06,10.0625,0.0,25.900000000000002,78.5,4.932499999999998
Pô,2022,6,6,0.0,6.0,25.900000000000002,25.7,31.0,20.7,95,62,2022-06-06,8.5625,0.0,25.900000000000002,78.5,4.632499999999999
Pô,2022,6,7,0.0,6.6000000000000005,28.6,27.400000000000002,31.900000000000002,25.2,89,59,2022-06-07,10.8125,0.4666666666666666,28.6,74.0,6.6425
Pô,2022,6,7,0.0,6.6000000000000005,28.6,27.400000000000002,31.900000000000002,25.2,89,59,2022-06-07,11.9375,0.4666666666666666,28.6,74.0,6.8675000000000015
Pô,2022,6,8,0.0,2.1,27.5,26.7,32.3,22.6,91,52,2022-06-08,13.4375,0.0,27.5,71.5,4.8375
Pô,2022,6,8,0.0,2.1,27.5,26.7,32.3,22.6,91,52,2022-06-08,12.6875,0.0,27.5,71.5,4.6875
Pô,2022,6,9,0.0,9.1,29.900000000000002,29.3,35.2,24.6,92,50,2022-06-09,12.6875,0.0,29.900000000000002,71.0,8.9575
Pô,2022,6,9,0.0,9.1,29.900000000000002,29.3,35.2,24.6,92,50,2022-06-09,11.6875,0.0,29.900000000000002,71.0,8.7575
Pô,2022,6,10,0.0,9.700000000000001,29.2,29.1,33.3,25.0,86,51,2022-06-10,11.875,0.0,29.2,68.5,9.134999999999998
Pô,2022,6,10,0.0,9.700000000000001,29.2,29.1,33.3,25.0,86,51,2022-06-10,10.9375,0.0,29.2,68.5,8.947499999999998
Pô,2022,6,11,0.0,9.3,28.8,28.400000000000002,33.1,24.400000000000002,87,51,2022-06-11,10.625,0.0,28.8,69.0,8.515
Pô,2022,6,11,0.0,9.3,28.8,28.400000000000002,33.1,24.400000000000002,87,51,2022-06-11,9.5625,0.0,28.8,69.0,8.3025
Pô,2022,6,12,0.0,5.3,29.1,28.7,32.7,25.400000000000002,83,52,2022-06-12,12.8125,0.0,29.1,67.5,7.192500000000001
Pô,2022,6,12,0.0,5.3,29.1,28.7,32.7,25.400000000000002,83,52,2022-06-12,9.4375,0.0,29.1,67.5,6.517500000000002
Pô,2022,6,13,0.2,10.3,30.1,29.5,36.0,24.2,90,43,2022-06-13,11.375,16.533333333333335,30.1,66.5,9.804999999999998
Pô,2022,6,13,0.2,10.3,30.1,29.5,36.0,24.2,90,43,2022-06-13,9.3125,16.533333333333335,30.1,66.5,9.3925
Pô,2022,6,14,14.0,1.5,25.8,26.400000000000002,30.5,21.0,95,60,2022-06-14,14.0,0.0,25.8,77.5,3.540000000000001
Pô,2022,6,14,14.0,1.5,25.8,26.400000000000002,30.5,21.0,95,60,2022-06-14,9.8125,0.0,25.8,77.5,2.7025000000000006
Pô,2022,6,15,0.0,4.6000000000000005,27.3,27.2,30.7,23.900000000000002,93,66,2022-06-15,13.25,0.0,27.3,79.5,5.19
Pô,2022,6,15,0.0,4.6000000000000005,27.3,27.2,30.7,23.900000000000002,93,66,2022-06-15,10.875,0.0,27.3,79.5,4.715000000000001
Pô,2022,6,16,4.9,0.3,23.7,24.0,26.1,21.3,96,74,2022-06-16,10.3125,9.333333333333334,23.7,85.0,0.8224999999999998
Pô,2022,6,16,4.9,0.3,23.7,24.0,26.1,21.3,96,74,2022-06-16,7.5,9.333333333333334,23.7,85.0,0.2599999999999998
Pô,2022,6,17,3.1,7.3,26.900000000000002,26.1,30.900000000000002,22.900000000000002,97,59,2022-06-17,8.75,26.96666666666667,26.900000000000002,78.0,5.67
Pô,2022,6,17,3.1,7.3,26.900000000000002,26.1,30.900000000000002,22.900000000000002,97,59,2022-06-17,10.0625,26.96666666666667,26.900000000000002,78.0,5.932500000000001
Pô,2022,6,18,0.0,2.3000000000000003,25.8,25.6,29.7,21.8,96,64,2022-06-18,7.1875,0.0,25.8,80.0,2.3275000000000006
Pô,2022,6,18,0.0,2.3000000000000003,25.8,25.6,29.7,21.8,96,64,2022-06-18,11.75,0.0,25.8,80.0,3.24
Pô,2022,6,19,1.2,9.8,28.0,27.5,32.6,23.3,98,51,2022-06-19,4.875,0.0,28.0,74.5,6.825
Pô,2022,6,19,1.2,9.8,28.0,27.5,32.6,23.3,98,51,2022-06-19,10.5625,0.0,28.0,74.5,7.962500000000001
Pô,2022,6,20,0.0,10.700000000000001,27.8,27.8,33.8,21.8,92,54,2022-06-20,9.6875,8.533333333333333,27.8,73.0,8.3275
Pô,2022,6,20,0.0,10.700000000000001,27.8,27.8,33.8,21.8,92,54,2022-06-20,9.375,8.533333333333333,27.8,73.0,8.265
Pô,2022,6,21,50.6,9.8,28.5,28.0,34.2,22.7,90,48,2022-06-21,15.0,15.0,28.5,69.0,9.549999999999999
Pô,2022,6,21,50.6,9.8,28.5,28.0,34.2,22.7,90,48,2022-06-21,13.0,15.0,28.5,69.0,9.15
Pô,2022,6,22,0.0,10.200000000000001,24.900000000000002,25.400000000000002,29.6,20.2,96,65,2022-06-22,12.875,0.0,24.900000000000002,80.5,7.094999999999999
Pô,2022,6,22,0.0,10.200000000000001,24.900000000000002,25.400000000000002,29.6,20.2,96,65,2022-06-22,10.125,0.0,24.900000000000002,80.5,6.545
Pô,2022,6,23,0.0,10.8,27.7,27.3,31.900000000000002,23.5,98,57,2022-06-23,9.5625,0.0,27.7,77.5,7.872499999999999
Pô,2022,6,23,0.0,10.8,27.7,27.3,31.900000000000002,23.5,98,57,2022-06-23,10.0625,0.0,27.7,77.5,7.9725
Pô,2022,6,24,2.2,9.6,29.2,28.900000000000002,33.5,24.8,89,55,2022-06-24,12.5625,0.0,29.2,72.0,8.872499999999999
